smiles,num_neigh,id_molecola,pred
Cc1ccccc1,1,52,1
Cc1ccccc1,1,52,1
c1ccc2cnccc2c1,2,52,1
Cc1ccccc1,1,53,1
c1ccc2ccccc2c1,1,53,1
Cc1ccccc1,1,54,1
c1ccc2[nH]cnc2c1,1,54,1
CC1OCCO1,1,55,0
Cc1ccccc1,1,55,0
Cc1ccccc1,1,56,0
Cc1ccccc1,1,56,0
CC1CCCC1,1,56,0
CC1CCCC1,1,57,0
CC1CCCCC1,1,57,0
CC1CCCC1,1,57,0
Cc1ccco1,1,58,0
c1ncc2[nH]cnc2n1,1,58,0
Cc1ccco1,1,59,1
Cc1ccco1,1,59,1
CC,2,60,1
CC,2,60,1
C[C@@H]1CO1,1,60,1
OC1CCCCC1,3,60,1
CC,2,60,1
CC,2,60,1
CC,2,60,1
CC,2,60,1
C[C@@H]1CO1,2,60,1
OC1CCCCC1,2,60,1
CC,2,60,1
CC,2,60,1
CC,2,61,1
CC,2,61,1
C[C@@H]1CO1,1,61,1
OC1CCCCC1,3,61,1
CC,2,61,1
CC,2,61,1
CC,2,61,1
CC,2,61,1
CC,2,61,1
CC,2,61,1
OC1CCCCC1,3,61,1
CC,2,61,1
CO,2,61,1
CC,2,62,1
CC,2,62,1
CC1=CCCCC1,3,62,1
O[C@H]1C=CCCC1,3,62,1
CC,2,62,1
CC,2,62,1
CC,2,62,1
CC,2,62,1
CC1=CCCCC1,3,62,1
O[C@@H]1CC=CCC1,3,62,1
CC,2,62,1
CC,2,62,1
CC,2,63,1
CC,2,63,1
CC1=CCCCC1,3,63,1
O[C@@H]1CC=CCC1,3,63,1
CC,2,63,1
CC,2,63,1
CC,2,63,1
CC,2,63,1
C[C@@H]1CO1,2,63,1
OC1CCCCC1,2,63,1
CC,2,63,1
CC,2,63,1
CC,2,64,1
CC,2,64,1
CC1=CCCCC1,3,64,1
O[C@@H]1CC=CCC1,3,64,1
CC,2,64,1
CC,2,64,1
CC,2,64,1
CC,2,64,1
CC1=CCCCC1,3,64,1
O[C@@H]1CC=CCC1,3,64,1
CC,2,64,1
CC,2,64,1
CC,2,65,1
CC,2,65,1
CC1=CCCCC1,2,65,1
CC,2,65,1
CC,2,65,1
CC,2,65,1
CC,2,65,1
CC1=CCCCC1,2,65,1
CC,2,65,1
CC,2,65,1
CC,3,66,0
CO,3,66,0
CO,2,66,0
C=O,2,66,0
CO,2,66,0
C=O,2,66,0
CO,2,66,0
C=O,2,66,0
CC,3,67,1
CO,3,67,1
CC,2,67,1
CO,2,67,1
CC,2,67,1
CC,2,67,1
CC1CCCCC1,2,67,1
C=CC,1,67,1
CC,2,68,1
CC,2,68,1
CO,2,68,1
C=O,2,68,1
CO,2,68,1
C=O,2,68,1
C1C[C@H]2CC[C@@H]1O2,2,68,1
CC,2,69,1
CO,2,69,1
C=O,2,69,1
OC1CCCCC1,2,69,1
CC=O,1,69,1
C=C1CCCC1,1,69,1
CO,2,69,1
C=O,2,69,1
C1CCCCC1,2,69,1
CC,2,70,1
OC1CCCC1,2,70,1
CCO,1,70,1
O[C@H]1CCCOC1,4,70,1
OC1CCOCC1,4,70,1
O[C@@H]1CCCOC1,4,70,1
CCO,1,70,1
O[C@@H]1CCCOC1,4,70,1
OC1CCOCC1,4,70,1
O[C@@H]1CCCOC1,4,70,1
CC,2,71,0
OC1CCCC1,2,71,0
CCO,1,71,0
O[C@H]1CCCOC1,4,71,0
OC1CCOCC1,4,71,0
O[C@@H]1CCCOC1,4,71,0
C=O,2,71,0
Cc1ccccc1,1,71,0
CC,2,72,1
OC1CCCCC1,3,72,1
CC1CCCCC1,3,72,1
CC1CCCCC1,2,72,1
O=C1C=CCCC1,2,72,1
CC1CCCCC1,3,72,1
O[C@H]1CCCOC1,4,72,1
OC1CCOCC1,4,72,1
O[C@H]1CCCOC1,4,72,1
OC1CCOCC1,4,72,1
O[C@@H]1CCCOC1,4,72,1
CO,2,72,1
C=O,2,72,1
CO,2,72,1
C=O,2,72,1
CC,2,72,1
CCO,1,72,1
CC1CCCCC1,2,72,1
CO,2,72,1
C=O,2,72,1
CC,2,73,1
OC1CCCC1,2,73,1
O[C@@H]1C=COCC1,2,73,1
CCO,1,73,1
O[C@H]1CCCOC1,4,73,1
OC1CCOCC1,4,73,1
O[C@@H]1CCCOC1,4,73,1
C=O,2,73,1
Cc1ccccc1,1,73,1
CC,2,74,1
OC1CCCC1,2,74,1
O[C@@H]1C=COCC1,2,74,1
CCO,1,74,1
O[C@H]1CCCOC1,4,74,1
OC1CCOCC1,4,74,1
O[C@@H]1CCCOC1,4,74,1
C=O,2,74,1
Oc1ccccc1,2,74,1
Oc1ccccc1,2,74,1
CC,2,75,0
OC1CCCC1,2,75,0
O[C@@H]1C=COCC1,2,75,0
CCO,1,75,0
O[C@H]1CCCOC1,4,75,0
OC1CCOCC1,4,75,0
O[C@@H]1CCCOC1,4,75,0
C=O,2,75,0
Oc1ccccc1,1,75,0
CC,2,76,0
OC1CCCC1,2,76,0
O[C@@H]1C=COCC1,2,76,0
CCO,1,76,0
O[C@H]1CCCOC1,4,76,0
OC1CCOCC1,4,76,0
O[C@@H]1CCCOC1,4,76,0
C=O,2,76,0
Cc1ccccc1,1,76,0
CC,2,77,0
OC1CCCC1,2,77,0
O[C@@H]1C=COCC1,2,77,0
CCO,1,77,0
O[C@H]1CCCOC1,4,77,0
CCO,1,77,0
O[C@H]1CCCOC1,4,77,0
OC1CCOCC1,4,77,0
O[C@@H]1CCCOC1,4,77,0
O[C@@H]1CCCOC1,4,77,0
C=O,2,77,0
Cc1ccccc1,1,77,0
CC,2,78,0
OC1CCCC1,2,78,0
O[C@@H]1C=COCC1,2,78,0
CCO,1,78,0
CCO,1,78,0
O[C@@H]1CCCOC1,4,78,0
OC1CCOCC1,4,78,0
O[C@@H]1CCCOC1,4,78,0
OC1CCOCC1,4,78,0
O[C@@H]1CCCOC1,4,78,0
C=O,2,78,0
Cc1ccccc1,1,78,0
CC,2,79,0
OC1CCCC1,2,79,0
O[C@@H]1C=COCC1,2,79,0
CCO,1,79,0
O[C@H]1CCCOC1,4,79,0
OC1CCOCC1,4,79,0
O[C@@H]1CCCOC1,4,79,0
O[C@H]1CCCOC1,4,79,0
OC1CCOCC1,4,79,0
O[C@@H]1CCCOC1,4,79,0
C=O,2,79,0
Cc1ccccc1,1,79,0
CC,2,80,0
OC1CCCC1,2,80,0
O[C@@H]1C=COCC1,2,80,0
CCO,1,80,0
O[C@@H]1CCCOC1,4,80,0
OC1CCOCC1,4,80,0
O[C@@H]1CCCOC1,4,80,0
O[C@H]1CCCOC1,4,80,0
OC1CCOCC1,4,80,0
O[C@@H]1CCCOC1,4,80,0
C=O,2,80,0
Cc1ccccc1,1,80,0
CC,2,81,1
CCO,1,81,1
O[C@@H]1CCCOC1,4,81,1
OC1CCOCC1,4,81,1
O[C@@H]1CCCOC1,4,81,1
O[C@@H]1C=COCC1,2,81,1
CCO,1,81,1
O[C@H]1CCCOC1,4,81,1
OC1CCOCC1,4,81,1
O[C@@H]1CCCOC1,4,81,1
C=O,2,81,1
Cc1ccccc1,1,81,1
CC,2,82,1
CCO,1,82,1
O[C@@H]1CCCOC1,4,82,1
OC1CCOCC1,4,82,1
O[C@@H]1CCCOC1,4,82,1
O[C@@H]1C=COCC1,2,82,1
CCO,1,82,1
O[C@H]1CCCOC1,4,82,1
OC1CCOCC1,4,82,1
O[C@@H]1CCCOC1,4,82,1
C=O,2,82,1
Cc1ccccc1,1,82,1
CC,2,83,1
O=C1C=CCCC1,2,83,1
O=C1C=CCCC1,3,83,1
CC,2,83,1
C[C@H]1C=CCCC1,3,83,1
CO,2,83,1
C=O,2,83,1
C=CC,1,83,1
CC,2,84,1
CO,2,84,1
C=O,2,84,1
CC1CCCCC1,2,84,1
OC1CCCCC1,2,84,1
CC,2,84,1
CC,2,84,1
C[C@H]1CC=CCC1,2,84,1
CC1CCCCC1,3,84,1
OC1CCCCC1,3,84,1
O=C1CCCO1,1,84,1
CC,2,85,1
C[C@@H]1C=CCCC1,2,85,1
CC1CCCCC1,3,85,1
OC1CCCCC1,3,85,1
O[C@H]1CCCOC1,3,85,1
OC1CCOCC1,3,85,1
O[C@@H]1CCCOC1,3,85,1
CC,2,85,1
CCO,1,85,1
CC1CCCCC1,3,85,1
CO,2,85,1
C=O,2,85,1
CO,2,85,1
C=O,2,85,1
CC,2,86,1
CC1CCCCC1,2,86,1
CC1CCCCC1,4,86,1
OC1CCCCC1,4,86,1
CCO,1,86,1
O[C@H]1CCCOC1,4,86,1
OC1CCOCC1,4,86,1
O[C@@H]1CCCOC1,4,86,1
OC1CCOCC1,3,86,1
O[C@@H]1CCCOC1,3,86,1
CC,2,86,1
CCO,1,86,1
C[C@H]1CC=CCC1,2,86,1
CO,2,86,1
C=O,2,86,1
CO,2,86,1
C=O,2,86,1
CC,2,87,1
CC1CCCCC1,3,87,1
CCO,1,87,1
O[C@H]1CCCOC1,4,87,1
OC1CCOCC1,4,87,1
O[C@H]1CCCOC1,3,87,1
OC1CCOCC1,3,87,1
O[C@@H]1CCCOC1,3,87,1
OC1CCOCC1,3,87,1
CCO,1,87,1
O[C@H]1CCCOC1,4,87,1
OC1CCOCC1,4,87,1
O[C@@H]1CCCOC1,4,87,1
CC,2,87,1
CC,2,87,1
CC1CCCCC1,2,87,1
CC1CCCCC1,2,87,1
OC1CCCCC1,2,87,1
O=C1CCCO1,2,87,1
CC=O,1,87,1
C1CCCCC1,2,87,1
CC,2,88,0
O=C1CCCCC1,3,88,0
CC1CCCCC1,3,88,0
CC,2,88,0
CO,2,88,0
C=O,2,88,0
C=CC,1,88,0
CC,2,89,1
CC1CCCCC1,3,89,1
OC1CCCCC1,3,89,1
CC,2,89,1
CO,2,89,1
C=O,2,89,1
CO,2,89,1
CCO,1,89,1
CC,2,90,1
CC1CCCCC1,2,90,1
CC1CCCCC1,2,90,1
O=C1C=CCCC1,3,90,1
CC1CCCCC1,3,90,1
O[C@H]1CCCOC1,4,90,1
OC1CCOCC1,4,90,1
O[C@H]1CCCOC1,4,90,1
OC1CCOCC1,4,90,1
O[C@@H]1CCCOC1,4,90,1
CO,2,90,1
C=O,2,90,1
CO,2,90,1
C=O,2,90,1
CC,2,90,1
CC,2,90,1
C[C@H]1CC=CCC1,3,90,1
CC=O,1,90,1
CC,2,91,1
CC1CCCCC1,2,91,1
C[C@@H]1C=CCCC1,2,91,1
CC1CCCCC1,3,91,1
O[C@H]1CCCOC1,4,91,1
OC1CCOCC1,4,91,1
O[C@H]1CCCOC1,4,91,1
OC1CCOCC1,4,91,1
O[C@@H]1CCCOC1,4,91,1
CO,2,91,1
C=O,2,91,1
CO,2,91,1
C=O,2,91,1
CC,2,91,1
CCO,1,91,1
C[C@@H]1CC=CCC1,2,91,1
CO,2,91,1
C=O,2,91,1
CC,2,92,1
CC1CCCCC1,3,92,1
O[C@@H]1CCCOC1,3,92,1
OC1CCOCC1,3,92,1
CCO,1,92,1
O[C@H]1CCCOC1,4,92,1
OC1CCOCC1,4,92,1
O[C@@H]1CCCOC1,4,92,1
CC,2,92,1
CC,2,92,1
CC1CCCCC1,3,92,1
CC1CCCCC1,3,92,1
OC1CCCCC1,1,92,1
CC=O,1,92,1
C1CCCCC1,2,92,1
CC,2,93,1
CC1CCCCC1,3,93,1
CCO,1,93,1
O[C@H]1CCCOC1,4,93,1
OC1CCOCC1,4,93,1
O[C@@H]1CCCOC1,4,93,1
OC1CCOCC1,3,93,1
O[C@@H]1CCCOC1,3,93,1
CC,2,93,1
CC,2,93,1
CC1CCCCC1,3,93,1
CC1CCCCC1,3,93,1
OC1CCCCC1,1,93,1
CC=O,1,93,1
C1CCCCC1,2,93,1
CC,2,94,1
CC1CCCCC1,3,94,1
CCO,1,94,1
O[C@H]1CCCOC1,4,94,1
OC1CCOCC1,4,94,1
O[C@H]1CCCOC1,3,94,1
OC1CCOCC1,3,94,1
O[C@@H]1CCCOC1,3,94,1
OC1CCOCC1,3,94,1
O[C@@H]1CCCOC1,3,94,1
CC,2,94,1
CC,2,94,1
CC1CCCCC1,2,94,1
CC1CCCCC1,2,94,1
OC1CCCCC1,2,94,1
CC=O,1,94,1
CC,2,95,1
CC1CCCCC1,3,95,1
CCO,1,95,1
O[C@H]1CCCOC1,4,95,1
OC1CCOCC1,4,95,1
O[C@H]1CCCOC1,3,95,1
OC1CCOCC1,3,95,1
O[C@@H]1CCCOC1,3,95,1
OC1CCOCC1,3,95,1
O[C@@H]1CCCOC1,3,95,1
CC,2,95,1
CC,2,95,1
CC1CCCCC1,2,95,1
CC1CCCCC1,2,95,1
O=C1CCCCC1,2,95,1
CC=O,1,95,1
CC,2,96,1
CC1CCCCC1,3,96,1
CCO,1,96,1
O[C@H]1CCCOC1,4,96,1
OC1CCOCC1,4,96,1
O[C@H]1CCCOC1,3,96,1
OC1CCOCC1,3,96,1
O[C@@H]1CCCOC1,3,96,1
OC1CCOCC1,3,96,1
CCO,1,96,1
O[C@H]1CCCOC1,4,96,1
OC1CCOCC1,4,96,1
O[C@@H]1CCCOC1,4,96,1
CC,2,96,1
CC,2,96,1
CC1CCCCC1,2,96,1
CC1CCCCC1,2,96,1
OC1CCCCC1,2,96,1
CC=O,1,96,1
CC,2,97,1
CC1CCCCC1,3,97,1
CCO,1,97,1
O[C@H]1CCCOC1,4,97,1
OC1CCOCC1,4,97,1
O[C@H]1CCCOC1,3,97,1
OC1CCOCC1,3,97,1
O[C@@H]1CCCOC1,3,97,1
OC1CCOCC1,3,97,1
CCO,1,97,1
O[C@H]1CCCOC1,4,97,1
OC1CCOCC1,4,97,1
O[C@@H]1CCCOC1,4,97,1
CC,2,97,1
CC,2,97,1
CC1CCCCC1,2,97,1
CC1CCCCC1,2,97,1
O=C1CCCCC1,2,97,1
CC=O,1,97,1
CC,2,98,1
CC1CCCCC1,2,98,1
CC,2,98,1
CO,2,98,1
C=O,2,98,1
C=CC,1,98,1
CC,2,99,1
CC,2,99,1
CCO,1,99,1
O=C1CCCCC1,2,99,1
CC1CCCCC1,2,99,1
C=CC,1,99,1
CC,2,100,0
CC1CCCCC1,2,100,0
Oc1ccccc1,1,100,0
CO,2,100,0
C=O,2,100,0
CC,2,101,1
CC1CCCCC1,2,101,1
CC,2,101,1
CCO,1,101,1
OC1CCCCC1,2,101,1
C=CC,1,101,1
CC,2,102,1
O[C@H]1C=CCCC1,3,102,1
CC,2,102,1
C[C@H]1C=CCCC1,3,102,1
CO,2,102,1
C=O,2,102,1
O=C1C=CCCC1,2,102,1
C=CC,1,102,1
CC,2,103,1
O=C1C=CCCC1,3,103,1
CC,2,103,1
C[C@H]1C=CCCC1,3,103,1
CO,2,103,1
C=O,2,103,1
C=CC,1,103,1
CC,2,104,1
CC,2,104,1
C[C@H]1C=CCCC1,2,104,1
CO,2,104,1
C=O,2,104,1
O[C@H]1C=CCCC1,2,104,1
C=CC,1,104,1
CC,2,105,1
OC1CCCCC1,3,105,1
CC1CCCCC1,3,105,1
CC,2,105,1
CO,2,105,1
C=O,2,105,1
C=CC,1,105,1
CC,2,106,1
CC,2,106,1
CCO,1,106,1
OC1CCCCC1,2,106,1
CC1CCCCC1,2,106,1
C=CC,1,106,1
CC,2,107,1
CC1CCCCC1,2,107,1
OC1CCCCC1,2,107,1
CC,2,107,1
CO,2,107,1
C=O,2,107,1
C=CC,1,107,1
CC,2,108,1
CCO,1,108,1
CC1CCCCC1,3,108,1
O=C1C=CCO1,1,108,1
C=C1CCCCC1,3,108,1
CCO,1,108,1
O[C@H]1CCCOC1,4,108,1
OC1CCOCC1,4,108,1
O[C@@H]1CCCOC1,4,108,1
CC,2,109,1
CCO,1,109,1
OC1CCCCC1,3,109,1
OC1CCCCC1,3,109,1
CC1CCCCC1,2,109,1
C[C@H]1CC=CCC1,2,109,1
CC,2,109,1
CC1CCCCC1,3,109,1
CO,2,109,1
C=O,2,109,1
CO,2,109,1
C=O,2,109,1
CC,2,110,1
CCO,1,110,1
OC1CCCCC1,3,110,1
OC1CCCCC1,3,110,1
CC1CCCCC1,2,110,1
C[C@H]1CC=CCC1,2,110,1
C=C1CCCCC1,1,110,1
CC1CCCCC1,3,110,1
CO,2,110,1
C=O,2,110,1
CC,2,111,1
CCO,1,111,1
OC1CCCCC1,2,111,1
CC1CCCCC1,2,111,1
C[C@H]1CC=CCC1,2,111,1
CC,2,111,1
CC1CCCCC1,3,111,1
CO,2,111,1
C=O,2,111,1
CO,2,111,1
C=O,2,111,1
CC,2,112,1
CCO,1,112,1
OC1CCCCC1,2,112,1
CC1CCCCC1,2,112,1
C[C@H]1CC=CCC1,3,112,1
C=C1CCCCC1,1,112,1
C[C@@H]1C=CCCC1,3,112,1
CO,2,112,1
C=O,2,112,1
CC,2,113,1
CCO,1,113,1
CC1CCCCC1,2,113,1
C[C@H]1CC=CCC1,2,113,1
C=C1CCCCC1,2,113,1
CC1CCCCC1,2,113,1
CO,2,113,1
C=O,2,113,1
O[C@@H]1CCCOC1,3,113,1
OC1CCOCC1,3,113,1
O[C@@H]1CCCOC1,3,113,1
CC,2,114,1
CCO,1,114,1
CC1CCCCC1,2,114,1
C[C@H]1CC=CCC1,2,114,1
C=C1CCCCC1,1,114,1
CC1CCCCC1,3,114,1
CO,2,114,1
C=O,2,114,1
O[C@@H]1CCCOC1,3,114,1
OC1CCOCC1,3,114,1
O[C@H]1CCCOC1,3,114,1
OC1CCOCC1,3,114,1
O[C@@H]1CCCOC1,3,114,1
CC,2,115,1
CCO,1,115,1
CC1CCCCC1,3,115,1
CC1CCCCC1,2,115,1
C=C1CCCCC1,2,115,1
C[C@@H]1C=CCCC1,2,115,1
CO,2,115,1
C=O,2,115,1
O[C@@H]1CCCOC1,3,115,1
CCO,1,115,1
O[C@H]1CCCOC1,4,115,1
OC1CCOCC1,4,115,1
O[C@@H]1CCCOC1,4,115,1
O[C@H]1CCCOC1,3,115,1
OC1CCOCC1,3,115,1
O[C@@H]1CCCOC1,3,115,1
CC,2,116,0
CCO,1,116,0
OC1CCCCC1,3,116,0
CC1CCCCC1,3,116,0
O[C@H]1CCOC1,2,116,0
O=C1CCCO1,2,116,0
C=C1CCCCC1,2,116,0
CC,2,117,0
CCO,1,117,0
OC1CCCCC1,3,117,0
CC1CCCCC1,3,117,0
O=C1CC=CO1,1,117,0
C=C1CCCCC1,2,117,0
CC,2,118,1
CCO,1,118,1
OC1CCCCC1,3,118,1
CC1CCCCC1,3,118,1
O=C1C=CCO1,1,118,1
C=C1CCCCC1,2,118,1
CC,2,119,1
CCO,1,119,1
OC1CCCCC1,2,119,1
CC1CCCCC1,2,119,1
C[C@H]1CC=CCC1,2,119,1
CC,2,119,1
CC1CCCCC1,3,119,1
CO,2,119,1
C=O,2,119,1
CO,2,119,1
C=O,2,119,1
CC,2,120,1
CCO,1,120,1
OC1CCCCC1,2,120,1
CC1CCCCC1,2,120,1
C[C@H]1CC=CCC1,3,120,1
C=C1CCCCC1,1,120,1
C[C@@H]1C=CCCC1,3,120,1
CO,2,120,1
C=O,2,120,1
CC,2,121,1
CCO,1,121,1
OC1CCCCC1,3,121,1
CC1CCCCC1,3,121,1
C=C1CCCCC1,2,121,1
O=C1C=CCO1,1,121,1
CC,2,122,1
CCO,1,122,1
OC1CCCCC1,3,122,1
CC1CCCCC1,3,122,1
C=C1CCCCC1,2,122,1
C=O,2,122,1
O=C1C=CCO1,1,122,1
CC,2,123,1
CCO,1,123,1
OC1CCCCC1,2,123,1
CC1CCCCC1,3,123,1
O=C1C=CCO1,2,123,1
C=C1CCCCC1,2,123,1
CC,2,123,1
CCO,1,123,1
OC1CCCCC1,3,123,1
CC1CCCCC1,3,123,1
O=C1C=CCO1,1,123,1
C=C1CCCCC1,3,123,1
CC,2,124,0
CCO,1,124,0
OC1CCCCC1,3,124,0
CC1CCCCC1,3,124,0
CC,2,124,0
CO,2,124,0
CCO,1,124,0
CC,2,125,1
CCO,1,125,1
O=C1CCCCC1,3,125,1
CC1CCCCC1,3,125,1
CC,2,125,1
CO,2,125,1
CCO,1,125,1
CC,2,126,1
CCO,1,126,1
C[C@@H]1C=CCCC1,2,126,1
CC1CCCCC1,3,126,1
OC1CCCCC1,3,126,1
OC1CCCCC1,3,126,1
CC,2,126,1
CCO,1,126,1
CC1CCCCC1,3,126,1
CO,2,126,1
C=O,2,126,1
CC,2,127,1
CCO,1,127,1
CC1CCCCC1,3,127,1
C[C@@H]1C=CCCC1,2,127,1
CC1CCCCC1,3,127,1
C[C@@H]1C=CC=CC1,2,127,1
OC1CCCCC1,2,127,1
CC,2,127,1
CC,2,127,1
CC,2,128,1
CCO,1,128,1
CC1CCCCC1,2,128,1
C[C@@H]1CC=CCC1,3,128,1
CC,2,128,1
CC,2,128,1
OC1CCCCC1,3,128,1
CC1CCCCC1,3,128,1
C[C@@H]1CC=CCC1,3,128,1
CC,2,129,1
CCO,1,129,1
CC1CCCCC1,2,129,1
C[C@@H]1CC=CCC1,3,129,1
CC,2,129,1
CC,2,129,1
OC1CCCCC1,3,129,1
CC1CCCCC1,3,129,1
C[C@@H]1CC=CCC1,3,129,1
CC,2,130,1
CCO,1,130,1
CC1CCCCC1,2,130,1
C=C1CCCC1,1,130,1
C1CCCCC1,2,130,1
CC,2,131,1
CCO,1,131,1
CC1CCCCC1,2,131,1
C=C1CCCC1,1,131,1
C1CCCCC1,2,131,1
CC,2,132,1
CCO,1,132,1
CC1CCCCC1,2,132,1
O=C1C=CCO1,1,132,1
C=C1CCCCC1,2,132,1
CC,2,133,1
CCO,1,133,1
O[C@H]1CCCOC1,4,133,1
OC1CCOCC1,4,133,1
O[C@@H]1CCCOC1,4,133,1
OC1CCCCC1,2,133,1
CC1CCCCC1,3,133,1
O[C@H]1CCOC1,2,133,1
O=C1CCCO1,2,133,1
C=C1CCCCC1,3,133,1
CC,2,134,1
